Brock Nelson,101.32,8,  KKUPFL ADP: 96.33  |  Elite Prospects Rank: 83  |  Steve Laidlaw: 115  |  Blake: 86  |  DOM (RK): 104
Robert Thomas,102.92,8,  KKUPFL ADP: 87.24  |  Elite Prospects Rank: 23  |  Steve Laidlaw: 83  |  Blake: 87  |  DOM (RK): 117
Shea Theodore,103.63,8,  KKUPFL ADP: 99.37  |  Elite Prospects Rank: 113  |  Steve Laidlaw: 44  |  Blake: 108  |  DOM (RK): 109
Jared Mccann,104.0,8,  KKUPFL ADP: 97.69  |  Elite Prospects Rank: 91  |  Steve Laidlaw: 135  |  Blake: 55  |  DOM (RK): 108
Lucas Raymond,104.27,8,  KKUPFL ADP: 92.94  |  Elite Prospects Rank: 34  |  Steve Laidlaw: 160  |  Blake: 114  |  DOM (RK): 106
Bryan Rust,105.12,8,  KKUPFL ADP: 90.23  |  Elite Prospects Rank: 138  |  Steve Laidlaw: 102  |  Blake: 54  |  DOM (RK): 109
Sam Montembeault,106.01,5,  KKUPFL ADP: 218.12  |  DOM (RK): 94
Caul Caufield,108.0,1,  Steve Laidlaw: 108
Ryan Nugent-Hopkins,108.48,8,  KKUPFL ADP: 85.45  |  Elite Prospects Rank: 35  |  Steve Laidlaw: 65  |  Blake: 85  |  DOM (RK): 126
Kris Letang,110.02,8,  KKUPFL ADP: 127.56  |  Elite Prospects Rank: 166  |  Steve Laidlaw: 80  |  Blake: 132  |  DOM (RK): 103
Nazem Kadri,110.71,8,  KKUPFL ADP: 93.52  |  Elite Prospects Rank: 149  |  Steve Laidlaw: 91  |  Blake: 60  |  DOM (RK): 116
Pavel Buchnevich,112.4,8,  KKUPFL ADP: 93.61  |  Elite Prospects Rank: 58  |  Steve Laidlaw: 110  |  Blake: 89  |  DOM (RK): 123
Charlie Lindgren,113.56,5,  KKUPFL ADP: 156.16  |  DOM (RK): 109
Brock Faber,117.64,8,  KKUPFL ADP: 103.53  |  Elite Prospects Rank: 175  |  Steve Laidlaw: 62  |  Blake: 164  |  DOM (RK): 114
Justin Faulk,117.69,8,  KKUPFL ADP: 157.55  |  Elite Prospects Rank: 221  |  Steve Laidlaw: 53  |  Blake: 139  |  DOM (RK): 107
Jake Debrusk,118.12,8,  KKUPFL ADP: 140.55  |  Elite Prospects Rank: 73  |  Steve Laidlaw: 224  |  Blake: 92  |  DOM (RK): 112
Brad Marchand,119.55,8,  KKUPFL ADP: 83.98  |  Elite Prospects Rank: 79  |  Steve Laidlaw: 60  |  Blake: 83  |  DOM (RK): 138
Mark Scheifele,120.05,8,  KKUPFL ADP: 92.96  |  Elite Prospects Rank: 74  |  Steve Laidlaw: 81  |  Blake: 74  |  DOM (RK): 137
Martin Necas,121.45,8,  KKUPFL ADP: 108.96  |  Elite Prospects Rank: 80  |  Steve Laidlaw: 90  |  Blake: 71  |  DOM (RK): 136
Ukko-Pekka Luukkonen,122.05,5,  KKUPFL ADP: 150.55  |  DOM (RK): 119
Elias Lindholm,123.42,8,  KKUPFL ADP: 109.6  |  Elite Prospects Rank: 88  |  Steve Laidlaw: 109  |  Blake: 79  |  DOM (RK): 135
Joey Daccord,124.36,5,  KKUPFL ADP: 211.71  |  DOM (RK): 115
Brandon Montour,125.55,8,  KKUPFL ADP: 109.69  |  Elite Prospects Rank: 184  |  Steve Laidlaw: 92  |  Blake: 131  |  DOM (RK): 124
Brock Boeser,125.94,8,  KKUPFL ADP: 86.92  |  Elite Prospects Rank: 49  |  Steve Laidlaw: 130  |  Blake: 88  |  DOM (RK): 142
Noah Hanifin,126.45,8,  KKUPFL ADP: 117.38  |  Elite Prospects Rank: 215  |  Steve Laidlaw: 122  |  Blake: 177  |  DOM (RK): 113
