Erik Haula,254.64,4,  KKUPFL ADP: 252.61  |  NHL.com (Points): 216  |  DOM RK (PUCKIN AROUND): 259
Barrett Hayton,255.04,6,  KKUPFL ADP: 202.5  |  Elite Prospects Rank: 142.0  |  Steve Laidlaw Rank: 217  |  NHL.com (Points): 151  |  DOM RK (PUCKIN AROUND): 288
Erik Gustafsson,256.98,2,  KKUPFL ADP: 252.96  |  Steve Laidlaw Rank: 261
Wade Allison,257.0,2,  DOM RK (PUCKIN AROUND): 257
Jani Hakanpaa,257.44,3,  KKUPFL ADP: 252.26  |  DOM RK (PUCKIN AROUND): 258
Blake Wheeler,259.0,6,  KKUPFL ADP: 190.3  |  Elite Prospects Rank: 181.0  |  Steve Laidlaw Rank: 180  |  NHL.com (Points): 102  |  DOM RK (PUCKIN AROUND): 300
Connor Murphy,260.0,2,  DOM RK (PUCKIN AROUND): 260
Jake Mccabe,261.0,2,  DOM RK (PUCKIN AROUND): 261
Jack Mcbain,262.0,2,  DOM RK (PUCKIN AROUND): 262
Torey Krug,262.85,5,  KKUPFL ADP: 220.12  |  Elite Prospects Rank: 135.0  |  Steve Laidlaw Rank: 124  |  DOM RK (PUCKIN AROUND): 296
Luke Evangelista,262.87,5,  KKUPFL ADP: 251.41  |  Elite Prospects Rank: 202.0  |  Steve Laidlaw Rank: 194  |  DOM RK (PUCKIN AROUND): 278
William Carrier,264.0,2,  DOM RK (PUCKIN AROUND): 264
Taylor Raddysh,264.85,5,  KKUPFL ADP: 249.44  |  Steve Laidlaw Rank: 251  |  NHL.com (Points): 162  |  DOM RK (PUCKIN AROUND): 279
Cal Clutterbuck,265.0,2,  DOM RK (PUCKIN AROUND): 265
J.T. Compher,265.5,3,  KKUPFL ADP: 251.46  |  DOM RK (PUCKIN AROUND): 267
Ondrej Palat,265.88,4,  Elite Prospects Rank: 223.0  |  Steve Laidlaw Rank: 233  |  DOM RK (PUCKIN AROUND): 274
