Brandt Clarke,175.59,5,  KKUPFL ADP: 243.67  |  Steve Laidlaw Rank: 197  |  DOM RK (KKUPFL): 166
Tom Wilson,175.65,9,  KKUPFL ADP: 148.39  |  Elite Prospects Rank: 199.0  |  Steve Laidlaw Rank: 113  |  NHL.com (Points): 155  |  DOM RK (KKUPFL): 185
Anders Lee,179.74,9,  KKUPFL ADP: 194.89  |  Elite Prospects Rank: 214.0  |  Steve Laidlaw Rank: 146  |  NHL.com (Points): 143  |  DOM RK (KKUPFL): 182
Andre Burakovsky,180.76,9,  KKUPFL ADP: 221.8  |  Elite Prospects Rank: 183.0  |  Steve Laidlaw Rank: 122  |  NHL.com (Points): 110  |  DOM RK (KKUPFL): 190
Evgenii Dadonov,181.0,4,  NHL.com (Points): 181
Tommy Novak,181.33,3,  Elite Prospects Rank: 249.0  |  Steve Laidlaw Rank: 158  |  NHL.com (Points): 137
Jared Spurgeon,181.65,7,  KKUPFL ADP: 196.73  |  Steve Laidlaw Rank: 154  |  DOM RK (KKUPFL): 183
Andrew Mangiapane,181.8,9,  KKUPFL ADP: 234.03  |  Elite Prospects Rank: 210.0  |  Steve Laidlaw Rank: 172  |  NHL.com (Points): 156  |  DOM RK (KKUPFL): 177
Alex Killorn,181.91,9,  KKUPFL ADP: 216.41  |  Elite Prospects Rank: 191.0  |  Steve Laidlaw Rank: 190  |  NHL.com (Points): 148  |  DOM RK (KKUPFL): 180
Patrick Kane,184.35,6,  KKUPFL ADP: 150.25  |  DOM RK (KKUPFL): 188
Bryan Rust,185.39,9,  KKUPFL ADP: 188.17  |  Elite Prospects Rank: 229.0  |  Steve Laidlaw Rank: 133  |  NHL.com (Points): 139  |  DOM RK (KKUPFL): 191
Hampus Lindholm,186.71,8,  KKUPFL ADP: 158.81  |  Elite Prospects Rank: 167.0  |  Steve Laidlaw Rank: 157  |  DOM RK (KKUPFL): 195
Seth Jarvis,187.52,8,  KKUPFL ADP: 204.21  |  Elite Prospects Rank: 139.0  |  Steve Laidlaw Rank: 213  |  NHL.com (Points): 152  |  DOM RK (KKUPFL): 192
Neal Pionk,187.57,7,  KKUPFL ADP: 224.13  |  Steve Laidlaw Rank: 231  |  DOM RK (KKUPFL): 179
Torey Krug,187.93,8,  KKUPFL ADP: 220.12  |  Elite Prospects Rank: 135.0  |  Steve Laidlaw Rank: 124  |  DOM RK (KKUPFL): 197
Brock Boeser,188.05,9,  KKUPFL ADP: 187.98  |  Elite Prospects Rank: 151.0  |  Steve Laidlaw Rank: 128  |  NHL.com (Points): 127  |  DOM RK (KKUPFL): 205
