Tristan Jarry,70.38,4,  KKUPFL ADP: 135.61  |  Elite Prospects Rank: 69.0  |  DOM RK (PUCKIN AROUND): 38
Filip Gustavsson,71.26,4,  KKUPFL ADP: 141.2  |  Elite Prospects Rank: 37.0  |  DOM RK (PUCKIN AROUND): 42
Pavel Buchnevich,74.27,5,  KKUPFL ADP: 84.72  |  Elite Prospects Rank: 90.0  |  Steve Laidlaw Rank: 64  |  DOM RK (PUCKIN AROUND): 69
Mikhail Sergachev,75.1,5,  KKUPFL ADP: 71.23  |  Elite Prospects Rank: 86.0  |  Steve Laidlaw Rank: 120  |  DOM RK (PUCKIN AROUND): 64
Bo Horvat,76.25,5,  KKUPFL ADP: 109.61  |  Elite Prospects Rank: 134.0  |  Steve Laidlaw Rank: 96  |  DOM RK (PUCKIN AROUND): 45
Chris Kreider,77.51,5,  KKUPFL ADP: 111.78  |  Elite Prospects Rank: 115.0  |  Steve Laidlaw Rank: 90  |  DOM RK (PUCKIN AROUND): 51
Sam Reinhart,77.66,5,  KKUPFL ADP: 86.52  |  Elite Prospects Rank: 83.0  |  Steve Laidlaw Rank: 63  |  DOM RK (PUCKIN AROUND): 76
Elias Lindholm,77.75,5,  KKUPFL ADP: 98.7  |  Elite Prospects Rank: 76.0  |  Steve Laidlaw Rank: 100  |  DOM RK (PUCKIN AROUND): 62
Joel Eriksson Ek,78.92,5,  KKUPFL ADP: 114.34  |  Elite Prospects Rank: 128.0  |  Steve Laidlaw Rank: 95  |  DOM RK (PUCKIN AROUND): 49
Jordan Kyrou,80.88,5,  KKUPFL ADP: 57.86  |  Elite Prospects Rank: 74.0  |  Steve Laidlaw Rank: 75  |  DOM RK (PUCKIN AROUND): 95
Valeri Nichushkin,81.31,5,  KKUPFL ADP: 90.86  |  Elite Prospects Rank: 127.0  |  Steve Laidlaw Rank: 89  |  DOM RK (PUCKIN AROUND): 67
Josh Morrissey,82.27,5,  KKUPFL ADP: 68.69  |  Elite Prospects Rank: 53.0  |  Steve Laidlaw Rank: 66  |  DOM RK (PUCKIN AROUND): 98
Ilya Samsonov,84.87,4,  KKUPFL ADP: 134.58  |  Elite Prospects Rank: 67.0  |  DOM RK (PUCKIN AROUND): 63
Johnny Gaudreau,86.91,5,  KKUPFL ADP: 57.64  |  Elite Prospects Rank: 45.0  |  Steve Laidlaw Rank: 61  |  DOM RK (PUCKIN AROUND): 115
Patrik Laine,89.36,5,  KKUPFL ADP: 63.72  |  Elite Prospects Rank: 94.0  |  Steve Laidlaw Rank: 59  |  DOM RK (PUCKIN AROUND): 109
Stuart Skinner,89.68,4,  KKUPFL ADP: 121.61  |  Elite Prospects Rank: 64.0  |  DOM RK (PUCKIN AROUND): 78
Mark Scheifele,90.6,5,  KKUPFL ADP: 90.95  |  Elite Prospects Rank: 55.0  |  Steve Laidlaw Rank: 72  |  DOM RK (PUCKIN AROUND): 101
Drake Batherson,90.64,5,  KKUPFL ADP: 96.28  |  Elite Prospects Rank: 137.0  |  Steve Laidlaw Rank: 55  |  DOM RK (PUCKIN AROUND): 89
Jacob Markstrom,91.66,4,  KKUPFL ADP: 167.53  |  Elite Prospects Rank: 126.0  |  DOM RK (PUCKIN AROUND): 48
Jonathan Huberdeau,91.87,5,  KKUPFL ADP: 79.52  |  Elite Prospects Rank: 65.0  |  Steve Laidlaw Rank: 74  |  DOM RK (PUCKIN AROUND): 107
Carter Verhaeghe,94.06,5,  KKUPFL ADP: 64.89  |  Elite Prospects Rank: 122.0  |  Steve Laidlaw Rank: 110  |  DOM RK (PUCKIN AROUND): 100
Alex Pietrangelo,96.64,5,  KKUPFL ADP: 83.28  |  Elite Prospects Rank: 125.0  |  Steve Laidlaw Rank: 123  |  DOM RK (PUCKIN AROUND): 92
Kris Letang,97.01,5,  KKUPFL ADP: 94.38  |  Elite Prospects Rank: 123.0  |  Steve Laidlaw Rank: 109  |  DOM RK (PUCKIN AROUND): 91
Sergei Bobrovsky,97.04,4,  KKUPFL ADP: 165.47  |  Elite Prospects Rank: 114.0  |  DOM RK (PUCKIN AROUND): 60
Anze Kopitar,97.31,5,  KKUPFL ADP: 111.52  |  Elite Prospects Rank: 108.0  |  Steve Laidlaw Rank: 107  |  DOM RK (PUCKIN AROUND): 86
Jesper Bratt,97.87,5,  KKUPFL ADP: 75.16  |  Elite Prospects Rank: 54.0  |  Steve Laidlaw Rank: 88  |  DOM RK (PUCKIN AROUND): 119
Charlie Mcavoy,98.56,5,  KKUPFL ADP: 90.3  |  Elite Prospects Rank: 93.0  |  Steve Laidlaw Rank: 97  |  DOM RK (PUCKIN AROUND): 104
John Carlson,98.71,5,  KKUPFL ADP: 44.56  |  Elite Prospects Rank: 169.0  |  Steve Laidlaw Rank: 39  |  DOM RK (PUCKIN AROUND): 129
Dylan Cozens,98.96,5,  KKUPFL ADP: 119.03  |  Elite Prospects Rank: 58.0  |  Steve Laidlaw Rank: 94  |  DOM RK (PUCKIN AROUND): 97
